blankte01,1922,Theodore,R,378,9,241
blantcy01,1934,Darrell Elijah,R,611,9,202
blantjo01,2004,Joseph Matthew,R,812,9,206
blassst01,1964,Stephen Robert,R,896,10,282
blatest01,1971,Stephen Lawrence,R,13,3,5
blaylbo01,1956,Robert Edward,R,42,2,17
blaylga01,1959,Gary Nelson,R,81,2,41
blaziro01,1996,Ronald Patrick,R,67,2,63
blethcl01,1923,Clarence Waldo,R,2,2,7
blissel01,1903,Elmer Ward,R,3,1,1
blomdbe01,1995,Benjamin Earl,R,15,1,14
blongjo01,1875,Joseph Myles,R,62,3,41
bluejji01,1914,James,R,78,3,44
blumaja01,1996,James Andrew,R,14,1,17
blumecl01,1922,Clinton Willis,R,4,2,13
blylebe01,1970,Rik Aalbert,R,3701,24,692
blyzkmi01,1953,Michael John,R,58,2,70
bochtdo01,1995,Douglas Eugene,R,215,6,220
bockura01,1986,Randy Walter,R,33,4,39
boddimi01,1980,Michael James,R,1330,15,342
boehlge01,1912,George Henry,R,93,9,61
boehrbr01,1995,Brian Edward,R,432,11,356
boernla01,1932,Lawrence Hyer,R,19,1,21
boevejo01,1985,Joseph Martin,R,541,14,516
bogarjo01,1920,John Renzie,R,5,1,4
bogarti01,2000,Timothy Paul,R,1,1,2
boggsmi01,2008,Mitchell Thomas,R,159,4,136
boggsto01,1976,Thomas Winton,R,278,9,114
boggswa01,1997,Wade Anthony,R,2,2,2
bohenpa01,1913,Leo Ignatius,R,5,2,2
bohnch01,1882,Charles,R,1,1,2
boitada01,1978,Danny Jon,R,52,5,51
bokeldi01,1951,Richard Werner,R,27,3,34
bokinjo01,1936,Joseph,R,5,1,5
bolanbe01,1915,Bernard Anthony,R,364,7,209
boldebi01,1919,William Horace,R,4,1,3
bolinbo01,1961,Bobby Donald,R,1175,14,495
bollogr01,1965,Gregory Gene,R,20,2,18
boltoro01,1993,Rodney Earl,R,27,2,17
bombama01,1978,Mark Vincent,R,124,4,74
bondeje01,2003,Jeremy Allen,R,929,8,207
bondto01,1874,Thomas Henry,R,879,11,417
bonesri01,1991,Ricardo Ricky,R,564,13,375
bonetju01,1937,Julio Giacomo,R,50,3,46
boneyha01,1927,Henry Tate,R,0,1,3
bonhabi01,1971,William Gordon,R,985,10,300
bonhati01,1940,Ernest Edward,R,478,10,231
bonikjo01,1962,Joseph Peter,R,45,1,30
bonilbo01,2001,Roberto Martin Antonio,R,0,1,1
bonined01,2008,Eddie Keith,R,54,3,62
bonogu01,1920,Adlai Wendell,R,4,1,4
bonsebo01,2006,Boof,R,334,5,111
bookech01,2005,Christopher Scott,R,10,4,17
bookegr01,1983,Gregory Scott,R,119,9,161
booneda01,1919,James Albert,R,25,4,42
bootcch01,2003,Christopher Brandon,R,105,6,90
bootham01,1876,Amos Smith,R,18,2,15
boozejo01,1962,John Morgan,R,282,7,171
borbope01,1969,Pedro (Rodriguez),R,409,13,593
borchge01,1888,George Benard,R,26,2,11
bordejo01,1875,Joseph Emley,R,41,2,36
bordiri01,1980,Richard Albert,R,247,9,173
borispa01,1982,Paul Stanley,R,30,1,23
borkoda01,1999,,R,265,7,181
borlato02,1994,Toby Shawn,R,211,10,207
borowha01,1942,Henry Ludwig,R,690,13,314
borowjo01,1995,Joseph Thomas,R,372,14,423
bosioch01,1986,Christopher Louis,R,1059,11,309
boskish01,1990,Shawn Kealoha,R,494,11,217
bosmadi01,1966,Richard Allen,R,757,13,306
bosseme01,1945,Melvin Edward,R,3,1,7
boswean01,1895,Andrew Cottrell,R,30,2,11
bosweda01,1964,David Wilson,R,882,9,205
botelde01,1982,Derek Wayne,R,35,2,19
bottari01,1994,Ricky Paul,R,575,12,562
botteke01,1992,Kent Dennis,R,566,12,292
botzbo01,1962,Robert Allen,R,24,1,35
bouldca01,1961,Carl Edward,R,36,4,27
boultja01,1907,Jacob John,R,78,3,42
bourgst01,1996,Steven James,R,17,1,15
boutoji01,1962,James Alan,R,720,11,304
boveemi01,1997,Michael Craig,R,5,1,3
bowdemi01,2008,Michael Matthew,R,45,4,37
bowency01,1896,Sutherland McCoy,R,3,1,2
bowenry01,1991,Ryan Eugene,R,216,5,64
bowerfr01,1904,Frank Eugene,R,0,1,1
bowersh01,1997,Shane Patrick,R,7,1,5
bowerst01,1935,Stewart Cole,R,5,2,15
bowlebr01,2001,,R,25,3,24
bowlech01,1943,Charles James,R,17,2,10
bowleem01,1922,Emmett Jerome,R,0,1,1
bowlegr01,1931,Grant Tierney,R,17,2,17
bowmaab01,1914,Alvah Edson,R,27,2,24
bowmabo01,1939,Robert James,R,146,4,109
bowmabo02,1959,Robert Leroy,R,0,1,5
bowmajo01,1932,Joseph Emil,R,502,12,298
bowyetr01,2005,Travis Charlton,R,12,1,8
boydga01,1969,Gary Lee,R,9,1,8
boydja02,1999,,R,97,5,113
boydoi01,1982,Dennis Ray,R,799,11,214
boydra01,1910,Raymond C.,R,26,2,10
boyerbl01,2005,Blaine Thomas,R,162,9,233
boyercl01,1949,Cloyd Victor,R,198,5,112
boyleha01,1938,Harry,R,19,2,11
boylehe01,1884,Henry J.,R,602,6,207
bozema01,1996,Marshall Wayne,R,19,1,25
brabege01,1966,Eugene Mathew,R,440,5,151
brachbr01,2011,Brad,R,11,1,9
brackan01,2011,Andrew Warren,R,0,1,3
brackja01,1901,John James,R,18,1,12
brackjo01,1904,John Givler,R,11,1,7
bradedo01,1964,Donald Eugene,R,2,1,3
bradfbi01,1956,William D.,R,0,1,1
bradfch01,1998,Chadwick Lee,R,313,13,561
bradlbe01,1983,Steven Bert,R,3,1,6
bradlbi01,1901,William Joseph,R,0,1,1
bradlfo01,1876,George H.,R,16,1,22
bradlfr01,1948,Fred Langdon,R,2,2,9
bradlge01,1875,George Washington,R,620,9,347
bradlhe01,1927,Herbert Theodore,R,20,3,24
