delosra01,1974,Ramon (Genero),L,7,1
delosva01,1998,,L,207,10
demilha01,1892,Harry,L,15,1
derriji01,1956,Charles James,L,17,2
deshaji01,1984,James Joseph,L,951,13
detwiro01,2007,Ross E.,L,102,4
devinji01,1883,Frank Robert,L,3,1
devliji02,1886,James H.,L,90,4
dewalch01,1890,Charles H.,L,6,1
diamosc01,2011,Scott Michael,L,19,1
diazca01,1982,Carlos Antonio,L,207,6
dicksla01,1990,Lance Michael,L,4,1
dilauja01,1969,Jack Edward,L,50,2
dillago01,1988,Gordon Lee,L,4,2
dilliha01,1914,Harley Hugh,L,11,1
dillost01,1963,Stephen Edward,L,3,2
dimicfr01,1988,Frank Lawrence,L,1,1
dinarle01,2004,Leonard Edward,L,132,6
dipinfr01,1981,Frank Michael,L,515,13
dishmgl01,1995,Glenelg Edward,L,66,4
dixonst01,1993,Steven Ross,L,3,2
dobbjo01,1924,John Kenneth,L,2,1
dobenra01,1929,Raymond Joseph,L,4,1
dockige01,1945,George Woodrow,L,34,2
doddro01,1998,,L,4,1
dohened01,1895,Edwin Richard,L,567,10
dolanco01,1895,Patrick Henry,L,69,4
donlimi01,1899,Michael Joseph,L,6,2
donosli01,1955,Lino (Galata),L,39,2
donovbi02,1942,Willard Earl,L,24,2
doranjo01,1891,John F.,L,55,1
doschja01,1903,John Henry (Jr.),L,61,6
dottega01,1961,Gary Richard,L,10,3
doubrfe01,2010,Felix Antonio,L,29,2
dowlida01,1964,David Barclay,L,3,2
dowlipe01,1897,Henry Peter,L,299,5
downial01,1961,Alphonso Erwin,L,1639,18
downssc01,2000,,L,481,11
doylepa01,1969,Paul Sinnott,L,65,4
draveda01,1982,David Francis,L,558,9
dreesto01,1991,Thomas Kent,L,2,1
dreiscl01,1944,Clemens Johann,L,39,5
dressbo01,1902,Robert Nicholson,L,8,1
driscde01,1880,John F.,L,171,4
druhoca01,1906,Carl A.,L,60,3
duboibr01,1989,Brian Andrew,L,47,2
duboser01,2002,Eric Ladell,L,115,5
duensbr01,2009,Brian Matthew,L,246,3
duffyda01,2011,Daniel Richard,L,87,1
duganda01,1928,Daniel Phillip,L,15,2
dukema01,1891,Martin F.,L,5,1
dukesja01,1969,Noble Jan,L,7,3
dukeza01,2005,Zachary Thomas,L,537,7
dumatph01,2007,Phillip Anthony,L,97,4
dumovni01,1923,Nicholas,L,23,1
dunbama01,1995,Matthew Marshall,L,5,1
dunleja01,1903,John Francis,L,79,2
dunnmi01,2009,Michael G.,L,100,3
dupeefr01,1901,Frank Oliver,L,0,1
duranro01,1997,Roberto Alejandro,L,23,2
durbiki01,1907,Blaine Alphonsus,L,5,1
durniri01,1917,Richard Knott,L,0,2
duserca01,1956,Carl Robert,L,5,2
duvalmi01,1998,,L,23,4
dyered01,1922,Edwin Hawley,L,63,6
dykhora01,1998,Radhames Alviro,L,1,1
earlear01,1960,Arnold Carl,L,310,8
earlebi02,1986,William Albert,L,2,1
easteja01,1974,James Morris,L,350,14
eayrsed01,1913,Edwin,L,13,3
ebertde01,1999,,L,4,1
eccleha01,1915,Harry Josiah,L,13,1
eckener01,2002,Eric Ryan,L,25,2
eckeral01,1930,Albert George,L,7,3
eddych01,1995,Christopher Mark,L,2,1
eddydo01,1970,Donald Eugene,L,23,2
edench01,1884,Charles M.,L,8,2
edgerbi01,1966,William Albert,L,11,3
